source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity
topseller_api,1,0,1,1,1,1,sponsored,True,1975567703,1975567707,sponsored,https://www.otto.de/p/samsung-gq55s85fau-oled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-hdr-dolby-atmos-ai-sound-pantone-farben-gaming-hub-bis-zu-120hz-1975567703/,Samsung GQ55S85FAU OLED-Fernseher,Gesponsert,Sponsored,Samsung,"777,00 €","1.999,00 €",-61%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,13,5.0,G,https://i.otto.de/i/otto/a39ad6bc-88e1-53d4-8893-e182a4077690?$dv_energieetikett$,https://d.otto.de/files/48fc0b5d-815b-5a69-aca1-f9cd0edfce9d.pdf,"{""Diagonale"": ""138 cm/55 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,
topseller_api,1,0,2,2,2,2,sponsored,True,1975567809,1975567811,sponsored,https://www.otto.de/p/samsung-gq65s90fat-oled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-hdrplus-dolby-atmos-ai-sound-gaming-hub-upscaling-pro-bis-zu-144hz-1975567809/,Samsung GQ65S90FAT OLED-Fernseher,Gesponsert,Sponsored,Samsung,"1.299,00 €","3.199,00 €",-59%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,51,4.5,F,https://i.otto.de/i/otto/05237dbb-479e-579b-9b0b-17717aad2800?$dv_energieetikett$,https://d.otto.de/files/3ed59e2a-f0ea-5f6b-bbce-f9ef2bf4ee3c.pdf,"{""Diagonale"": ""163 cm/65 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,3,3,3,3,organic,True,C2000548368,2000548369,,https://www.otto.de/p/philips-32phs6000-12-led-fernseher-80-cm-32-zoll-hd-ready-smart-tv-pixel-plus-hd-hdr10-hlg-dolby-audio-vocal-boost-C2000548368/,Philips 32PHS6000/12 LED-Fernseher,,,Philips,"139,00 €","299,00 €",-54%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,303,4.5,E,https://i.otto.de/i/otto/76182654-d7e3-597e-b990-3ffb3b5a78d1?$dv_energieetikett$,https://d.otto.de/files/902497fd-3f54-5acb-a0d0-74d8a92fad7b.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD ready"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,4,4,4,4,organic,True,1995107347,1995107348,,https://www.otto.de/p/samsung-gq55q6faau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-1995107347/,Samsung GQ55Q6FAAU QLED-Fernseher,,,Samsung,"399,00 €","849,00 €",-53%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,322,4.5,G,https://i.otto.de/i/otto/41077649-b101-5fc6-bd49-86a460f9dbe8?$dv_energieetikett$,https://d.otto.de/files/36666199-0875-55fa-adea-9e50889bd879.pdf,"{""Diagonale"": ""138 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,5,5,5,5,organic,True,2022351586,2022351587,,https://www.otto.de/p/philips-43pfs5500-12-led-fernseher-108-cm-43-zoll-full-hd-non-smart-pixel-plus-hd-dolby-audio-triple-tuner-2022351586/,Philips 43PFS5500/12 LED-Fernseher,,,Philips,"199,00 €","429,00 €",-54%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,38,4.5,E,https://i.otto.de/i/otto/1ae1493b-eb15-5697-8bc6-14e309876a9a?$dv_energieetikett$,https://d.otto.de/files/dfe69b5b-4e41-5297-acc7-cd0b9393c663.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,6,6,6,6,organic,True,C1842439031,1842439032,,https://www.otto.de/p/hisense-58e6nt-dled-fernseher-146-00-cm-58-zoll-vidaa-u7-6-game-mode-plus-uhd-ai-upscaler-sprachassistenten-C1842439031/,Hisense 58E6NT LED-Fernseher,,,Hisense,"339,99 €","699,00 €",-51%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,304,4.5,E,https://i.otto.de/i/otto/9edee2a5-e7af-5d37-a290-90979d06e53b?$dv_energieetikett$,https://d.otto.de/files/9d68a11d-5721-58e9-9686-b8604b7b8477.pdf,"{""Diagonale"": ""146 cm/58 Zoll"", ""Bildschirmtechnologie"": ""D-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,7,7,7,7,organic,True,1975568029,1975568030,,https://www.otto.de/p/samsung-gu43u7099fu-led-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975568029/,Samsung GU43U7099FU LED-Fernseher,,,Samsung,"269,00 €","499,00 €",-46%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,386,4.5,G,https://i.otto.de/i/otto/2a2e325a-28f1-55fa-8625-27b2c01daf7d?$dv_energieetikett$,https://d.otto.de/files/3e145ad5-052b-5621-992e-0b0886c58262.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,8,8,8,8,sponsored,True,1975567668,1975567669,sponsored,https://www.otto.de/p/samsung-gq55s90fae-oled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-hdrplus-dolby-atmos-ai-sound-gaming-hub-upscaling-pro-bis-zu-144hz-1975567668/,Samsung GQ55S90FAE OLED-Fernseher,Gesponsert,Sponsored,Samsung,"949,00 €","2.399,00 €",-60%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,63,4.5,G,https://i.otto.de/i/otto/0f679ba7-a4f4-5b13-b593-9567e5692e6b?$dv_energieetikett$,https://d.otto.de/files/efde82c4-010e-53ce-a44b-c4b5aa1eebef.pdf,"{""Diagonale"": ""138 cm/55 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,9,9,9,9,organic,True,S00FF0SA,S00FF0SAMTZB,,https://www.otto.de/p/hisense-hisense-136mxq-mini-led-fernseher-345-cm-S00FF0SA/,HISENSE 136MXQ Mini-LED-Fernseher,,,Hisense,"129.000,00 €",,,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,D,https://i.otto.de/i/otto/89f1817b-950a-4c4c-863d-6a4cd0fc147a?$dv_energieetikett$,https://d.otto.de/files/5fc94434-ab6d-4f05-8c9a-a8efee66ac77.pdf,,,
topseller_api,1,0,10,10,10,10,organic,True,C1980401110,1980401111,,https://www.otto.de/p/philips-50pus7000-12-led-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-pixel-precise-uhd-hdr10plus-dolby-atmos-dts-x-sound-gaming-C1980401110/,Philips 50PUS7000/12 LED-Fernseher,,,Philips,"299,00 €","549,00 €",-46%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,118,4.5,E,https://i.otto.de/i/otto/8dfe288b-0e00-55b6-8e75-66edb3c71d6b?$dv_energieetikett$,https://d.otto.de/files/ef854413-91bd-5baa-a2e5-7aa206a77dba.pdf,"{""Diagonale"": ""126 cm/50 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,11,11,11,11,organic,True,1975568002,1975568003,,https://www.otto.de/p/samsung-gu65u7099fu-led-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975568002/,Samsung GU65U7099FU LED-Fernseher,,,Samsung,"519,00 €","899,00 €",-42%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,253,4.5,G,https://i.otto.de/i/otto/2e9942ca-c0ba-5325-bb83-ba07d5d464db?$dv_energieetikett$,https://d.otto.de/files/1bf76f9c-d435-5002-8a07-8a232062dbad.pdf,"{""Diagonale"": ""163 cm/65 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,12,12,12,12,organic,True,2037941359,2037941360,,https://www.otto.de/p/samsung-gq65q6faau-qled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-2037941359/,Samsung GQ65Q6FAAU QLED-Fernseher,,,Samsung,"579,00 €","1.049,00 €",-45%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,62,4.5,G,https://i.otto.de/i/otto/2e5b8003-a6fd-546c-bd5b-bd5fbc363f1e?$dv_energieetikett$,https://d.otto.de/files/6bea7fe5-ffa2-5e82-9754-6f4e3c54729b.pdf,"{""Diagonale"": ""163 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,13,13,13,13,organic,True,1975567879,1975567880,,https://www.otto.de/p/samsung-gu55u7099fu-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567879/,Samsung GU55U7099FU LED-Fernseher,,,Samsung,"359,00 €","699,00 €",-49%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,279,4.5,G,https://i.otto.de/i/otto/768b8365-0f76-50aa-9636-4d97fd0be560?$dv_energieetikett$,https://d.otto.de/files/1d953692-13aa-5e8f-9785-a295be600e03.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,14,14,14,14,organic,True,1844694669,1844694670,,https://www.otto.de/p/samsung-gu98du9079u-led-fernseher-249-cm-98-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1844694669/,Samsung GU98DU9079U LED-Fernseher,,,Samsung,"1.399,00 €","4.299,00 €",-67%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,87,4.5,F,https://i.otto.de/i/otto/2521aed5-0d39-5a07-b652-b744e3f2b0bc?$dv_energieetikett$,https://d.otto.de/files/bf16bbb3-7cfa-5087-b275-3920494a27df.pdf,"{""Diagonale"": ""249 cm/98 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""100 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,15,15,15,15,organic,True,C1968874003,1968874005,,https://www.otto.de/p/lg-50ua73006la-led-fernseher-50-zoll-uhd-smart-tv-mit-internetzugang-uhd-aufloesung-fuer-scharfe-bilder-C1968874003/,LG 43UA73006LA LED-Fernseher,,,LG,"249,00 €","529,00 €",-53%,nur diesen Monat,Only this month,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,283,4.5,G,https://i.otto.de/i/otto/fd579745-6b41-5304-8d5c-4a4a157dcd7d?$dv_energieetikett$,https://d.otto.de/files/3f7e8f86-1761-5a68-bd64-2fabb097abdd.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""Edge-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,16,16,16,16,sponsored,True,C1842439031,1842439032,sponsored,https://www.otto.de/p/hisense-58e6nt-led-fernseher-146-cm-58-zoll-4k-ultra-hd-smart-tv-4k-uhd-1842439031/,Hisense 58E6NT LED-Fernseher,Gesponsert,Sponsored,Hisense,"339,99 €","699,00 €",-51%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,304,4.5,E,https://i.otto.de/i/otto/9edee2a5-e7af-5d37-a290-90979d06e53b?$dv_energieetikett$,https://d.otto.de/files/9d68a11d-5721-58e9-9686-b8604b7b8477.pdf,"{""Diagonale"": ""146 cm/58 Zoll"", ""Bildschirmtechnologie"": ""D-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,17,17,17,17,organic,True,C1980401029,1980401030,,https://www.otto.de/p/philips-65pus7000-12-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-pixel-precise-uhd-hdr10plus-dolby-atmos-dts-x-sound-gaming-C1980401029/,Philips 65PUS7000/12 LED-Fernseher,,,Philips,"449,00 €","949,00 €",-53%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,28,3.5,E,https://i.otto.de/i/otto/01797550-7051-5602-af4d-4b1659a1237b?$dv_energieetikett$,https://d.otto.de/files/ad62690b-fbbc-5958-9ed5-2dbe8c55b1c8.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,1,0,18,18,18,18,organic,True,1970617922,1970617923,,https://www.otto.de/p/philips-75pus7800-12-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-pixel-precise-ultra-hd-hdr10plus-hlg-dolby-atmos-dts-x-sound-1970617922/,Philips 75PUS7800/12 QLED-Fernseher,,,Philips,"649,00 €","1.299,00 €",-50%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,55,4.0,D,https://i.otto.de/i/otto/799bc64e-66fd-58de-8ad2-c6398b079ac7?$dv_energieetikett$,https://d.otto.de/files/8b47bae6-3490-5d68-921a-add2e579b79c.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,19,19,19,19,organic,True,C2093628489,1962381501,,https://www.otto.de/p/tcl-55v6cx2-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-google-tv-4k-hdr-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-C2093628489/,TCL 55V6CX2 LED-Fernseher,,,TCL,"299,00 €","549,00 €",-46%,nur bis Dienstag,Only until Tuesday,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,475,4.5,E,https://i.otto.de/i/otto/25279e81-abcb-5b1f-843f-b32158abddd0?$dv_energieetikett$,https://d.otto.de/files/ddc2962b-8151-50f2-8daf-b2c74f52f468.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,20,20,20,20,organic,True,C2087551467,2087551468,,https://www.otto.de/p/hisense-58e7s-qled-fernseher-146-cm-58-zoll-4k-ultra-hd-smart-tv-C2087551467/,Hisense 58E7S QLED-Fernseher,,,Hisense,"399,00 €","749,00 €",-47%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,3,4.5,E,https://i.otto.de/i/otto/58405dfb-9a14-5afb-95e3-f1703e6f8ad7?$dv_energieetikett$,https://d.otto.de/files/043fb799-df96-508e-b2bd-38783fd11d03.pdf,"{""Diagonale"": ""146 cm/58 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,1,0,21,21,21,21,organic,True,1975567834,1975567836,,https://www.otto.de/p/samsung-gu50u7099fu-led-fernseher-125-cm-50-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567834/,Samsung GU50U7099FU LED-Fernseher,,,Samsung,"333,00 €","579,00 €",-42%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,179,4.5,G,https://i.otto.de/i/otto/8cc872cf-73d5-5e61-9659-658ea8378438?$dv_energieetikett$,https://d.otto.de/files/bbcf2305-4bde-56a3-9fd2-11748297ed05.pdf,"{""Diagonale"": ""125 cm/50 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,22,22,22,22,organic,True,C1962381449,1962381450,,https://www.otto.de/p/tcl-75v6cxb-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-google-tv-4k-hdr-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-C1962381449/,TCL 75V6CXB LED-Fernseher,,,TCL,"549,00 €","849,00 €",-35%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,53,4.5,E,https://i.otto.de/i/otto/af89513e-3564-588b-b6bc-8adfe6a04105?$dv_energieetikett$,https://d.otto.de/files/f9a72a1d-befe-5dbb-87c8-1cde7a629d66.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,23,23,23,23,organic,True,1975567645,1975567647,,https://www.otto.de/p/samsung-gu75u8079fu-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567645/,Samsung GU75U8079FU LED-Fernseher,,,Samsung,"689,00 €","1.399,00 €",-51%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,10,4.5,G,https://i.otto.de/i/otto/4abfc758-4f85-5935-a186-89f5ff3ceaac?$dv_energieetikett$,https://d.otto.de/files/0129f418-6759-5c06-a26e-152a4115e8d3.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,1,0,24,24,24,24,sponsored,True,1968874107,1968874108,sponsored,https://www.otto.de/p/lg-oled48b59la-oled-fernseher-121-cm-48-zoll-4k-ultra-hd-smart-tv-1968874107/,LG OLED48B59LA OLED-Fernseher,Gesponsert,Sponsored,LG,"599,00 €","1.699,00 €",-65%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,21,4.5,G,https://i.otto.de/i/otto/cdd0d230-96c8-5116-94c1-5fbb2a7d2f72?$dv_energieetikett$,https://d.otto.de/files/233b08df-1ec5-54ee-971b-e67b6b42c223.pdf,"{""Diagonale"": ""121 cm/48 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,
topseller_api,1,0,25,25,25,25,organic,True,C1955108337,S0OG10AVTODT,,https://www.otto.de/p/hisense-43e77q-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108337/,Hisense 43E77Q QLED-Fernseher,,,Hisense,"288,18 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,114,4.5,E,https://i.otto.de/i/otto/fe2c3624-331f-51f3-b94f-780bdce4cdc7?$dv_energieetikett$,https://d.otto.de/files/1db6086a-2e49-5ad3-80fe-43f1a94b1a96.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,1,0,26,26,26,26,organic,True,1975567839,1975567840,,https://www.otto.de/p/samsung-gq55q7faau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567839/,Samsung GQ55Q7FAAU QLED-Fernseher,,,Samsung,"399,00 €","899,00 €",-56%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,42,4.5,G,https://i.otto.de/i/otto/ce04b4db-c5df-595e-bf87-c74521c01608?$dv_energieetikett$,https://d.otto.de/files/4bff3640-6412-5d85-a261-056e34f674b1.pdf,"{""Diagonale"": ""138 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",Sehr beliebt,Very popular
topseller_api,1,0,27,27,27,27,organic,True,S07AU0B5,S07AU0B55ENF,,https://www.otto.de/p/lookway-lowboard-colgante-kaschmir-200-cm-tv-schrank-mit-led-beleuchtung-S07AU0B5/,Lookway Lowboard COLGANTE KASCHMIR 200 cm TV-Schrank mit LED Beleuchtung,,,Lookway,"197,10 €","219,00 €",-10%,Nur für kurze Zeit,Only for a short time,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,185,4.5,,,,,Sehr beliebt,Very popular
topseller_api,1,0,28,28,28,28,organic,True,S03H00EE,S03H00EE3YGH,,https://www.otto.de/p/jtc-24-jtcsq32h39330g-qled-fernseher-80-cm-32-zoll-hd-ready-google-tv-32-zoll-qled-android-tv-sprachsteuerung-triple-tuner-bluetooth-S03H00EE/,JTC-24 JTCSQ32H39330G QLED-Fernseher,,,JTC-24,"129,00 €","199,00 €",-35%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,7,4.5,E,https://i.otto.de/i/otto/538f9029-1d41-452c-a389-e0be85324dfb?$dv_energieetikett$,https://d.otto.de/files/d69c4126-5231-4896-b455-5441799f1a62.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""HD ready"", ""Internetfähigkeit"": ""Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,1,0,29,29,29,29,organic,True,C2087551476,2087551477,,https://www.otto.de/p/hisense-65e7s-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C2087551476/,Hisense 65E7S QLED-Fernseher,,,Hisense,"499,00 €","849,00 €",-41%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,1,4.0,E,https://i.otto.de/i/otto/ae812e2d-33bc-5cd0-b441-625a1d56a404?$dv_energieetikett$,https://d.otto.de/files/e6ca75b0-8229-5265-a97a-81e3cb2c109d.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,1,0,30,30,30,30,organic,True,1975567703,1975567707,,https://www.otto.de/p/samsung-gq55s85fau-oled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-hdr-dolby-atmos-ai-sound-pantone-farben-gaming-hub-bis-zu-120hz-1975567703/,Samsung GQ55S85FAU OLED-Fernseher,,,Samsung,"777,00 €","1.999,00 €",-61%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,13,5.0,G,https://i.otto.de/i/otto/a39ad6bc-88e1-53d4-8893-e182a4077690?$dv_energieetikett$,https://d.otto.de/files/48fc0b5d-815b-5a69-aca1-f9cd0edfce9d.pdf,"{""Diagonale"": ""138 cm/55 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,
topseller_api,1,0,31,31,31,31,organic,True,2093626031,2093626032,,https://www.otto.de/p/lg-65nu850b6la-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-2093626031/,LG 65NU850B6LA LED-Fernseher,,,LG,"499,00 €","999,00 €",-50%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,4,4.5,F,https://i.otto.de/i/otto/013de956-ab93-5812-9aca-48039f0973bf?$dv_energieetikett$,https://d.otto.de/files/8fe7519d-de07-5300-8859-11aecd000ad7.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""Nano UHD"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
