source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,classify_reason,is_target
topseller_api,4,327,369,369,369,369,organic,True,S0RF90LB,S0RF90LBRAVQ,,https://www.otto.de/p/zoomcat-zoomcat-c10n-beamer-4k-mit-netflix-zertifizierung-elektrischer-fokus-beamer-20000-lm-20000-1-3840x2160-1920x1080-px-elektrische-fokussierung-4d-4p-elektronische-trapezkorrektur-S0RF90LB/,ZOOMCAT C10N Beamer 4K Mit Netflix Zertifizierung(Elektrischer Fokus) Beamer,,,ZOOMCAT,"114,99 €","249,99 €",-54%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,60,4.5,,,,,Sehr beliebt,Very popular,exclude_keyword:beamer,False
topseller_api,4,327,370,370,370,370,organic,True,S02H00R7,S02H00R7RYL6,,https://www.otto.de/p/zoomcat-beamer-4k-mit-autofokus-netflix-zertifizierung-wifi-6-bluetooth-5-3-beamer-3840x2160-px-native-1080p-700-ansi-auto-hindernisvermeidung-android-13-projektor-S02H00R7/,"ZOOMCAT Beamer 4K mit Autofokus & Netflix Zertifizierung, Wifi 6 Bluetooth 5.3 Beamer",,,ZOOMCAT,"179,99 €","399,99 €",-55%,Nur für kurze Zeit,Only for a short time,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,16,5.0,,,,,,,exclude_keyword:beamer,False
topseller_api,4,327,373,373,373,373,organic,True,1726520736,1726520737,,https://www.otto.de/p/lg-xboom-rnc7-stereo-party-lautsprecher-bluetooth-1726520736/,LG XBOOM RNC7 Party-Lautsprecher,,,LG,"229,00 €","449,00 €",-49%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,101,5.0,,,,"{""Netzwerkstandard"": ""Bluetooth"", ""Gewicht"": ""16 kg""}",Sehr beliebt,Very popular,missing_tv_positive_keyword,False
topseller_api,4,327,375,375,375,375,organic,True,S08930GR,S08930GROJKP,,https://www.otto.de/p/sony-sony-120-hz-aktualisierungslizenz-fuer-vpl-gtz280-beamer-S08930GR/,Sony 120 Hz Aktualisierungslizenz für VPL-GTZ280 Beamer,,,Sony,"8.919,49 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,exclude_keyword:beamer,False
topseller_api,4,327,377,377,377,377,organic,True,1911973260,1911973261,,https://www.otto.de/p/bose-set-smart-soundbarplusbass-500plusrear-speaker-soundbar-stereo-bluetooth-wlan-1911973260/,Bose Set: Smart Soundbar+Bass 500+Rear Speaker Soundbar,,,Bose,"1.019,00 €","1.399,85 €",-27%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,6,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth, WLAN"", ""Sprachsteuerung"": ""Alexa, Google Assistant""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,379,379,379,379,organic,True,1639159360,1639159361,,https://www.otto.de/p/sonos-ray-all-in-one-soundbar-stereo-wlan-wifi-250-w-1639159360/,Sonos Ray All-in-One Soundbar,,,Sonos,"187,00 €","229,00 €",-18%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,47,4.0,,,,"{""Netzwerkstandard"": ""WLAN (WiFi)"", ""Gesamtleistung"": ""250 W"", ""Gewicht"": ""1,95 kg""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,387,387,387,387,organic,True,S0B7N07A,S0B7N07AJ5RI,,https://www.otto.de/p/sonni-tv-schrank-schwarzer-wandhalter-minimalistischer-tv-staender-mit-led-beleuchtung-S0B7N07A/,SONNI TV-Schrank Schwarzer Wandhalter Minimalistischer TV-Ständer mit LED-Beleuchtung,,,SONNI,"99,99 €","235,99 €",-58%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,9,3.5,,,,,,,"exclude_keyword:wandhalter,tv-schrank,schrank,tv-ständer,ständer,beleuchtung",False
topseller_api,4,327,393,393,393,393,organic,True,S02FM0C1,S02FM0C1F19L,,https://www.otto.de/p/bbwl-full-hd-1080p-mini-projektor-mit-wifi-2-4g-5g-portabler-projektor-tragbarer-beamer-fuer-heimkino-buero-und-reisen-ultra-duennes-design-250-g-automatischer-fokussierung-hifi-lautsprecher-und-hdmi-usb-S02FM0C1/,BBWL Full HD 1080P Mini Projektor mit WiFi 2.4G/5G Portabler Projektor,,,BBWL,"29,99 €","79,99 €",-63%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,3.0,,,,,,,exclude_keyword:projektor,False
topseller_api,4,327,395,395,395,395,organic,True,C1976083969,1976083970,,https://www.otto.de/p/hisense-hisense-pl2-laser-cinema-4k-ultra-hd-dlp-beamer-2700-lm-3000-1-3840-x-2160-px-augenschutz-gegen-ermuedung-der-augen-C1976083969/,Hisense PL2 Laser-TV,,,Hisense,"1.874,56 €","2.499,00 €",-25%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,6,5.0,,,,,,,missing_tv_positive_keyword,False
topseller_api,4,327,399,399,399,399,organic,True,S053F0Q2,S053F0Q2XYNE,,https://www.otto.de/p/sonni-tv-schrank-tv-schrank-weiss-hochglanz-mit-led-beleuchtung-12-farben-S053F0Q2/,SONNI TV-Schrank TV Schrank Weiß Hochglanz mit LED-Beleuchtung 12 Farben,,,SONNI,"99,99 €","234,99 €",-57%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,9,3.5,,,,,,,"exclude_keyword:tv-schrank,schrank,beleuchtung",False
topseller_api,4,327,405,405,405,405,organic,True,S0IG00EL,S0IG00ELQ7M9,,https://www.otto.de/p/oscal-pv800-pro-1400-ansi-lumen-4k-google-tv-mit-netflix-wifi-6-led-beamer-1400-lm-google-tv-wifi-6-auto-fokus-auto-keystone-bt-5-0-4000-1-kontrast-S0IG00EL/,"OSCAL PV800 PRO: 1400 ANSI Lumen, 4K, Google TV mit Netflix, WiFi 6 LED-Beamer",,,OSCAL,"219,99 €","359,99 €",-39%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,9,4.5,,,,,,,exclude_keyword:beamer,False
topseller_api,4,327,409,409,409,409,organic,True,S0WBR0Z9,S0WBR0Z9IF1L,,https://www.otto.de/p/xgody-gimbal-5-mini-tragbarer-projektor-4k-android-11-wifi6-bt-5-4-lcd-beamer-1000-1-1920x1080-px-4k-unterstuetzung-heimfilmprojektor-180-drehbar-S0WBR0Z9/,XGODY Gimbal 5 Mini Tragbarer Projektor 4K Android 11 Wifi6 BT 5.4 LCD-Beamer,,,XGODY,"57,69 €","199,99 €",-71%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,13,4.0,,,,,,,"exclude_keyword:projektor,beamer",False
topseller_api,4,327,411,411,411,411,organic,True,C1970365731,1970365732,,https://www.otto.de/p/sony-bravia-theatre-system-6-soundbar-5-1-bluetooth-1000-w-rear-sub-atmos-dts-x-ai-zoom-3-dsee-party-modus-ht-s60-C1970365731/,Sony BRAVIA Theatre System 6 Soundbar,,,Sony,"484,78 €","599,00 €",-19%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,27,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth"", ""Gesamtleistung"": ""1000 W"", ""Gewicht"": ""15,85 kg""}",Sehr beliebt,Very popular,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,412,412,412,412,organic,True,S0S7H020,S0S7H0208MY6,,https://www.otto.de/p/en-casa-tv-schrank-toivakka-fernsehschrank-135x31x25cm-eiche-optik-anthrazit-S0S7H020/,en.casa TV-Schrank,,,en.casa,"82,99 €","107,99 €",-23%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,4,3.5,,,,,,,"exclude_keyword:tv-schrank,schrank",False
topseller_api,4,327,413,413,413,413,organic,True,S0PFW041,S0PFW041QKFW,,https://www.otto.de/p/oyajia-lowboard-led-tv-schrank-mit-led-beleuchtung-stehend-lowboard-150cm-fuer-fernseher-bis-55-zoll-S0PFW041/,oyajia Lowboard LED TV-Schrank,,,oyajia,"106,99 €","229,99 €",-53%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,6,4.5,,,,,,,"exclude_keyword:tv-schrank,schrank,lowboard",False
topseller_api,4,327,417,417,417,417,organic,True,S0T090PU,S0T090PUDV93,,https://www.otto.de/p/teufel-cinebar-ultima-soundbar-hdmi-bluetooth-380-w-6-high-performance-toener-mit-eingebautem-xxl-subwoofer-S0T090PU/,Teufel CINEBAR ULTIMA Soundbar,,,Teufel,"569,99 €",,,,,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,90,4.5,,,,"{""Netzwerkstandard"": ""HDMI, Bluetooth"", ""Gesamtleistung"": ""380 W"", ""Gewicht"": ""11.2 kg""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,427,427,427,427,organic,True,743781001,743781002,,https://www.otto.de/p/bose-surround-speaker-surround-lautsprecher-fuer-soundbar-300-500-600-700-900-smart-und-smart-ultra-743781001/,Bose Surround Speaker Surround-Lautsprecher,,,Bose,"299,95 €","399,95 €",-25%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,390,4.5,,,,,Sehr beliebt,Very popular,missing_tv_positive_keyword,False
topseller_api,4,327,435,435,435,435,organic,True,C1844442312,S0TEY06IGISJ,,https://www.otto.de/p/lg-home-theater-soundbar-dstr-mit-dolby-atmos-und-hinteren-lautsprechern-soundbar-C1844442312/,LG Home Theater Soundbar DSTR mit Dolby Atmos und hinteren Lautsprechern Soundbar,,,LG,"259,00 €",,,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,25,4.5,,,,,,,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,442,442,442,442,organic,True,1974926241,1974926242,,https://www.otto.de/p/sony-ult-tower-9ac-plus-micro-ult-mic-uvp-149-party-lautsprecher-stereo-a2dp-bluetooth-bluetooth-avrcp-bluetooth-80-w-bluetooth-erweiterte-rauschunterdrueckung-duettunterstuetzung-1974926241/,Sony ULT Tower 9AC + Micro ULT MIC (UVP 149) Party-Lautsprecher,,,Sony,"569,00 €","849,00 €",-33%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,2,5.0,,,,"{""Netzwerkstandard"": ""A2DP Bluetooth, Bluetooth, AVRCP Bluetooth"", ""Gesamtleistung"": ""80 W"", ""Gewicht"": ""28,5 kg""}",,,missing_tv_positive_keyword,False
topseller_api,4,327,447,447,447,447,organic,True,S05FQ05O,S05FQ05ON5GP,,https://www.otto.de/p/ultimea-skywave-x60-soundbar-7-1-4-kanal-dolby-atmos-surround-sound-system-840-w-360-surroundx-audio-8-subwoofer-heimkino-soundsystem-S05FQ05O/,Ultimea Skywave X60 Soundbar,,,Ultimea,"459,00 €","799,00 €",-43%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,7,5.0,,,,"{""Netzwerkstandard"": ""surround sound system"", ""Gesamtleistung"": ""840 W"", ""Gewicht"": ""20,15 kg""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,450,450,450,450,organic,True,S0UF40E5,S0UF40E5WYA1,,https://www.otto.de/p/mc-star-leinwand-171-x-128-cm-84-zoll-4-3-hd-4k-projektionsleinwand-beamer-kunststoff-metall-heimkino-S0UF40E5/,MC Star Leinwand 171 x 128 cm 84 Zoll 4:3 HD 4K Projektionsleinwand Beamer,,,MC Star,"69,99 €","125,99 €",-44%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,,,,,,,"exclude_keyword:beamer,leinwand",False
topseller_api,4,327,451,451,451,451,organic,True,C1878191194,S01H10V2FURP,,https://www.otto.de/p/tcl-s45h-2-0-kanal-dts-virtual-x-soundbar-2-0-bluetooth-wlan-wifi-100-w-dolby-atmos-bluetooth-5-2-hdmi-220-watt-wandhalterung-subwoofer-C1878191194/,TCL S45H 2.0 Kanal DTS Virtual:X Soundbar,,,TCL,"106,85 €",,,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,33,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth, WLAN (WiFi)"", ""Gesamtleistung"": ""100 W"", ""Gewicht"": ""2,05 kg""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,454,454,454,454,organic,True,S05GI0RI,S05GI0RIO5UM,,https://www.otto.de/p/xnano-ha109-projektor-android-11-130-ansi-hd-1280-720p-wifi-6-bt5-4-lcd-beamer-130-lm-10000-1-4k-decoding-support-720p-native-px-auto-keystone-S05GI0RI/,"XNANO HA109 Projektor, Android 11, 130 ANSI, HD 1280*720P, WiFi 6, BT5.4 LCD-Beamer",,,XNANO,"64,99 €","109,99 €",-41%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,3,5.0,,,,,,,"exclude_keyword:projektor,beamer",False
topseller_api,4,327,457,457,457,457,organic,True,C1900586554,S0B2F0PJNMDO,,https://www.otto.de/p/one-for-all-ersatzfernbedienung-urc-1915-fuer-grundig-tv-fernbedienung-1-in-1-C1900586554/,One For All Ersatzfernbedienung URC 1915 für Grundig TV Fernbedienung,,,One For All,"28,99 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,16,4.5,,,,,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,4,327,462,462,462,462,organic,True,S0ACQ0XO,S0ACQ0XOWF0O,,https://www.otto.de/p/xgody-mini-beamer-4k-unterstuetzung-1080p-autofokus-projektor-heimkino-lcd-beamer-400-lm-10000-1-3840-x-2160-px-auto-trapezkorrektur-smart-projector-mit-wifi6-bt5-4-180-dreh-S0ACQ0XO/,"XGODY Mini Beamer 4K Unterstützung 1080P Autofokus Projektor, Heimkino LCD-Beamer",,,XGODY,"69,99 €","179,99 €",-61%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,13,4.0,,,,,,,"exclude_keyword:projektor,beamer",False
topseller_api,4,327,464,464,464,464,organic,True,1975568101,1975568102,,https://www.otto.de/p/samsung-hw-q610gf-q-soundbar-soundbar-3-1-2-bluetooth-70-w-3-1-2-kanal-surround-system-dolby-atmos-i-dts-x-adaptive-sound-1975568101/,Samsung HW-Q610GF Q-Soundbar Soundbar,,,Samsung,"275,00 €","599,00 €",-54%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,27,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth"", ""Gesamtleistung"": ""70 W"", ""Gewicht"": ""9,1 kg""}",Sehr beliebt,Very popular,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,469,469,469,469,organic,True,S0NGK0HZ,S0NGK0HZG75J,,https://www.otto.de/p/garryfizh-tv-speaker-kompakte-soundbar-usb-soundbar-3-w-lautsprecher-stereo-subwoofer-S0NGK0HZ/,GARRYFIZH TV Speaker kompakte Soundbar USB Soundbar,,,GARRYFIZH,"36,89 €","88,69 €",-58%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,,,,"{""Gesamtleistung"": ""3 W""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,475,475,475,475,organic,True,S08CH0VW,S08CH0VWZDJ2,,https://www.otto.de/p/rcf-rcf-art-712-a-mk-v-lautsprechersystem-S08CH0VW/,RCF ART 712-A MK V Lautsprechersystem,,,RCF,"589,00 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,missing_tv_positive_keyword,False
topseller_api,4,327,479,479,479,479,organic,True,1909914147,1909914148,,https://www.otto.de/p/bose-smart-soundbar-soundbar-stereo-bluetooth-wlan-1909914147/,Bose Smart Soundbar Soundbar,,,Bose,"469,03 €","549,95 €",-15%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,23,4.0,,,,"{""Netzwerkstandard"": ""Bluetooth, WLAN""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,4,327,480,480,480,480,organic,True,S0G3R013,S0G3R013QJ53,,https://www.otto.de/p/ricoo-tv-wandhalterung-fernseh-halterung-55-65-75-85-max-95-kg-schwenkbar-r06-f-bis-85-zoll-vesa-200x200-bis-600x400-1-tlg-inkl-fischer-duebel-vollbeweglich-ausziehbar-40-zoll-bis-85-zoll-bis-15-neigung-bis-zu-120-schwenkung-fernseher-halter-universal-S0G3R013/,"RICOO TV-Wandhalterung Fernseh Halterung 55"" 65"" 75"" 85"" max 95 Kg schwenkbar R06-F",,,RICOO,"59,99 €","88,79 €",-32%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,35,4.5,,,,,Sehr beliebt,Very popular,"exclude_keyword:wandhalter,halterung",False
topseller_api,5,436,491,491,491,491,organic,True,S04BO0Z8,S04BO0Z8XOGY,,https://www.otto.de/p/ultimea-poseidon-d70-7-1-soundsystem-bluetooth-optische-hdmi-410-w-4-surround-lautsprecher-heimkino-soundsystem-app-steuerung-S04BO0Z8/,Ultimea Poseidon D70 7.1 Soundsystem,,,Ultimea,"199,99 €","329,99 €",-39%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,11,4.0,,,,"{""Netzwerkstandard"": ""Bluetooth, Optische, HDMI"", ""Gesamtleistung"": ""410 W""}",,,missing_tv_positive_keyword,False
topseller_api,5,436,492,492,492,492,organic,True,CS0SGB0CZ,S0SGB0CZCX6P,,https://www.otto.de/p/xgimi-mogo-4-laser-outdoor-beamer-set-550-iso-lumen-google-tv-netflix-portabler-projektor-1920-x1080-1080p-px-triple-laser-technologie-lizenziert-von-netflix-CS0SGB0CZ/,"XGIMI MoGo 4 Laser Outdoor Beamer Set, 550 ISO-Lumen, Google TV & Netflix Portabler Projektor",,,XGIMI,"629,00 €","949,00 €",-34%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,,,,,,,"exclude_keyword:projektor,beamer",False
topseller_api,5,436,493,493,493,493,organic,True,C1976083969,1976083970,,https://www.otto.de/p/hisense-hisense-pl2-laser-cinema-4k-ultra-hd-dlp-beamer-2700-lm-3000-1-3840-x-2160-px-augenschutz-gegen-ermuedung-der-augen-C1976083969/,Hisense PL2 Laser-TV,,,Hisense,"1.874,56 €","2.499,00 €",-25%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,6,5.0,,,,,,,missing_tv_positive_keyword,False
topseller_api,5,436,494,494,494,494,organic,True,S06EX06Z,S06EX06ZE1T1,,https://www.otto.de/p/odikalo-tv-schrank-tv-bank-lowboard-fernsehschrank-medienschrank-tv-tisch-schubladen-weiss-S06EX06Z/,Odikalo TV-Schrank TV-Bank Lowboard Fernsehschrank Medienschrank TV-Tisch Schubladen Weiß,,,Odikalo,"209,00 €","319,00 €",-34%,,,lieferbar in 6 Wochen,Available in 6 weeks,,,,,,,,,"exclude_keyword:tv-schrank,fernsehschrank,schrank,lowboard",False
topseller_api,5,436,502,502,502,502,organic,True,S0NB509V,S0NB509VW0NX,,https://www.otto.de/p/hti-living-lowboard-tv-schrank-thekla-weiss-stueck-1-lowboard-tv-bank-lowboard-S0NB509V/,HTI-Living Lowboard TV-Schrank Thekla Weiß,,,HTI-Living,"49,99 €","89,99 €",-44%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,6,4.0,,,,,,,"exclude_keyword:tv-schrank,schrank,lowboard",False
topseller_api,5,436,510,510,510,510,organic,True,2006937919,2029785941,,https://www.otto.de/p/harman-kardon-soundsticks-5-2-1-soundsystem-2-1-a2dp-bluetooth-bluetooth-avrcp-bluetooth-190-w-2-1-channel-bluetooth-speaker-mit-hdmi-2006937919/,Harman/Kardon SoundSticks 5 2.1 Soundsystem,,,Harman/Kardon,"304,42 €","329,99 €",-8%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,11,5.0,,,,"{""Netzwerkstandard"": ""A2DP Bluetooth, Bluetooth, AVRCP Bluetooth"", ""Gesamtleistung"": ""190 W"", ""Gewicht"": ""6,2 kg""}",,,missing_tv_positive_keyword,False
topseller_api,5,436,516,516,516,516,organic,True,S0JAV0WJ,S0JAV0WJ8XXD,,https://www.otto.de/p/ultimea-teilbare-2-in-1-soundbar-2-2-kanal-bluetooth-5-3-100-w-mit-3-eq-modi-und-verstellbarem-bass-hdmi-arc-optisch-aux-S0JAV0WJ/,Ultimea Teilbare 2-in-1 Soundbar,,,Ultimea,"89,99 €","129,99 €",-31%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,3,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth 5.3"", ""Gesamtleistung"": ""100 W""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,5,436,519,519,519,519,organic,True,S07CZ09E,S07CZ09EOLV2,,https://www.otto.de/p/mupoo-led-streifen-smart-led-lightbar-tv-ambient-lampe-backlight-hintergrundbeleuchtung-360-tv-rgb-lichtleisten-smart-sync-mit-musik-und-app-control-S07CZ09E/,"MUPOO LED-Streifen Smart LED Lightbar,TV Ambient Lampe Backlight,Hintergrundbeleuchtung",,,MUPOO,"35,99 €","68,99 €",-48%,,,lieferbar - in 8-10 Werktagen bei dir,Available - at your door in 8-10 working days,,,,,,,,,"exclude_keyword:hintergrundbeleuchtung,beleuchtung",False
topseller_api,5,436,522,522,522,522,organic,True,S0ACQ0XO,S0ACQ0XOWF0O,,https://www.otto.de/p/xgody-mini-beamer-4k-unterstuetzung-1080p-autofokus-projektor-heimkino-lcd-beamer-400-lm-10000-1-3840-x-2160-px-auto-trapezkorrektur-smart-projector-mit-wifi6-bt5-4-180-dreh-S0ACQ0XO/,"XGODY Mini Beamer 4K Unterstützung 1080P Autofokus Projektor, Heimkino LCD-Beamer",,,XGODY,"69,99 €","179,99 €",-61%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,13,4.0,,,,,,,"exclude_keyword:projektor,beamer",False
topseller_api,5,436,525,525,525,525,organic,True,S0IEG0KH,S0IEG0KHUQID,,https://www.otto.de/p/xgody-n6-projektor-natives-1080p-beamer-4k-mit-netflix-zertifizierung-beamer-3840-x-2160-px-700-ansi-px-ki-sprachunterstuetzung-autofokus-projektor-fuer-heimkino-S0IEG0KH/,"XGODY N6 Projektor, natives 1080P Beamer 4K Mit Netflix Zertifizierung Beamer",,,XGODY,"109,99 €","399,99 €",-73%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,2,4.5,,,,,,,"exclude_keyword:projektor,beamer",False
topseller_api,5,436,526,526,526,526,organic,True,CS0MGV02X,S0QG60GRWOQF,,https://www.otto.de/p/xgimi-mogo-4-mini-beamer-mit-akku-google-tv-netflix-360-staender-portabler-projektor-1920-x1080-1080p-px-lizenziert-von-netflix-integrierter-um-360-verstellbarer-standfuss-CS0MGV02X/,"XGIMI MoGo 4 Mini Beamer mit Akku, Google TV & Netflix, 360° Ständer Portabler Projektor",,,XGIMI,"429,00 €","599,00 €",-28%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,,,,,,,"exclude_keyword:ständer,projektor,beamer",False
topseller_api,5,436,530,530,530,530,organic,True,S0UDL0C3,S0UDL0C39H0J,,https://www.otto.de/p/blingbin-tv-schrank-fuer-50-59-zoll-tv-moebel-1er-set-1-st-tv-schranktisch-mit-2-tueren-und-2-offenen-faechern-160-5-x-35-5-x-45-cm-S0UDL0C3/,"BlingBin TV-Schrank Für 50-59 Zoll, TV-Möbel",,,BlingBin,"159,99 €","299,99 €",-47%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,,,,,,,"exclude_keyword:tv-schrank,schrank",False
topseller_api,5,436,535,535,535,535,organic,True,S02H00R7,S02H00R7RYL6,,https://www.otto.de/p/zoomcat-beamer-4k-mit-autofokus-netflix-zertifizierung-wifi-6-bluetooth-5-3-beamer-3840x2160-px-native-1080p-700-ansi-auto-hindernisvermeidung-android-13-projektor-S02H00R7/,"ZOOMCAT Beamer 4K mit Autofokus & Netflix Zertifizierung, Wifi 6 Bluetooth 5.3 Beamer",,,ZOOMCAT,"179,99 €","399,99 €",-55%,Nur für kurze Zeit,Only for a short time,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,16,5.0,,,,,,,exclude_keyword:beamer,False
topseller_api,5,436,538,538,538,538,organic,True,S0M9T0A6,S0M9T0A62D24,,https://www.otto.de/p/ultimea-poseidon-r3t-soundbar-2-1-kanal-surround-sound-system-dolby-atmos-fuer-tv-240-w-5-25-kabelloser-subwoofer-hdmi-bluetooth6-0-S0M9T0A6/,Ultimea Poseidon R3T Soundbar,,,Ultimea,"84,99 €","123,99 €",-31%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,22,4.5,,,,"{""Netzwerkstandard"": ""Dolby Atmos für TV"", ""Gesamtleistung"": ""240 W""}",,,exclude_accessory_keyword:soundbar,False
topseller_api,5,436,539,539,539,539,organic,True,S08CH0VW,S08CH0VWZDJ2,,https://www.otto.de/p/rcf-rcf-art-712-a-mk-v-lautsprechersystem-S08CH0VW/,RCF ART 712-A MK V Lautsprechersystem,,,RCF,"589,00 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,,,,,,,missing_tv_positive_keyword,False
topseller_api,5,436,542,542,542,542,organic,True,C1724988582,S05AD00SXSYR,,https://www.otto.de/p/hisense-hisense-pl1se-laser-tv-ultrakurzdistanz-beamer-dlp-beamer-2100-lm-ultra-hd-3840-2160-px-C1724988582/,Hisense PL1SE Laser-TV,,,Hisense,"1.799,99 €",,,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,5,4.0,,,,,,,missing_tv_positive_keyword,False
topseller_api,5,436,545,545,545,545,organic,True,S0VJA08X,SL2FRV5SRTKK,,https://www.otto.de/p/aibistar-tragbarer-projektor-mini-beamer-wifi-bt-180-drehbar-android-beamer-mini-beamer-8000-lm-8000-1-android-11-wifi6-4k-1080p-unterstuetzt-S0VJA08X/,AIBISTAR Tragbarer Projektor Mini-Beamer WiFi&BT 180° drehbar Android Beamer Mini-Beamer,,,AIBISTAR,"36,99 €","119,99 €",-69%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,,,,,,,"exclude_keyword:projektor,beamer",False
topseller_api,5,436,547,547,547,547,organic,True,S03J5063,S8U2PY4BQGMN,,https://www.otto.de/p/ckeyin-pro-4k-beamer-projector-mit-netflix-youtube-beamer-1080p-wifi-6-lcd-beamer-12000-lm-1-2-1-1280-720-px-bluetooth-5-0-automatische-trapezkorrektur-hindernisvermeidung-S03J5063/,"CkeyiN Pro 4K Beamer,Projector mit Netflix&Youtube,Beamer 1080P,WIFI 6 LCD-Beamer",,,CkeyiN Pro,"95,79 €","129,99 €",-26%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,4,5.0,,,,,,,exclude_keyword:beamer,False
