source,listing_area,row_index,display_rank,organic_rank,sponsored_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,sku_popularity_raw,sku_popularity,sku_status_raw,sku_status,discount_type_raw,discount_type
topseller,#reptile-search-result section.reptile-tile-list,35,35,29,,35,organic,placeholder_link_only,False,True,True,87158709,C2022351559,2022351560,35,35,,https://www.otto.de/p/philips-32pfs6000-12-led-fernseher-80-cm-32-zoll-full-hd-smart-tv-C2022351559/?variationId=2022351560,"Philips 32PFS6000/12 LED-Fernseher (80 cm/32 Zoll, Full HD, Smart-TV)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,36,36,30,,36,organic,placeholder_link_only,False,True,True,33675058,C2087551476,2087551477,36,36,,https://www.otto.de/p/hisense-65e7s-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C2087551476/?variationId=2087551477,"Hisense 65E7S QLED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,37,37,31,,37,organic,placeholder_link_only,False,True,True,60990040,C1955108337,1955108338,37,37,,https://www.otto.de/p/hisense-43e77q-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108337/?variationId=1955108338,"Hisense 43E77Q QLED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV, 4K UHD QLED)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,38,38,32,,38,organic,placeholder_link_only,False,True,True,,S07AU0B5,S07AU0B55ENF,38,38,,https://www.otto.de/p/lookway-lowboard-colgante-kaschmir-200-cm-tv-schrank-mit-led-beleuchtung-S07AU0B5/?variationId=S07AU0B55ENF,Lookway Lowboard COLGANTE KASCHMIR 200 cm TV-Schrank mit LED Beleuchtung,,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,39,39,33,,39,organic,placeholder_link_only,False,True,True,S03H00EE,S03H00EE,S03H00EE3YGH,39,39,,https://www.otto.de/p/jtc-24-jtcsq32h39330g-qled-fernseher-80-cm-32-zoll-hd-ready-google-tv-32-zoll-qled-android-tv-sprachsteuerung-triple-tuner-bluetooth-S03H00EE/?variationId=S03H00EE3YGH,"JTC-24 JTCSQ32H39330G QLED-Fernseher (80 cm/32 Zoll, HD ready, Google TV, 32 Zoll, QLED, Android TV, Sprachsteuerung, Triple Tuner, Bluetooth)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,41,41,34,,41,organic,placeholder_link_only,False,True,True,51838924,2024627863,2024627864,41,41,,https://www.otto.de/p/lg-27lx6tdga-led-fernseher-68-cm-27-zoll-qhd-smart-tv-2024627863/?variationId=2024627864,"LG 27LX6TDGA LED-Fernseher (68 cm/27 Zoll, QHD, Smart-TV)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,42,42,35,,42,organic,placeholder_link_only,False,True,True,50665126,1975567809,1975567811,42,42,,https://www.otto.de/p/samsung-gq65s90fat-oled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-hdrplus-dolby-atmos-ai-sound-gaming-hub-upscaling-pro-bis-zu-144hz-1975567809/?variationId=1975567811,"Samsung GQ65S90FAT OLED-Fernseher (163 cm/65 Zoll, 4K Ultra HD, Smart-TV, HDR+, Dolby Atmos & AI Sound, Gaming Hub, Upscaling Pro, bis zu 144Hz)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,43,43,36,,43,organic,placeholder_link_only,False,True,True,54093852,C2093628489,1962381501,43,43,,https://www.otto.de/p/tcl-55v6cx2-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-google-tv-4k-hdr-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-C2093628489/?variationId=1962381501,"TCL 55V6CX2 LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Google TV, 4K HDR, Multi-HDR, Dolby Vision, Game Master, Smart TV, Apple TV)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,44,44,37,,44,organic,placeholder_link_only,False,True,True,91784847,C1980401038,1980401039,44,44,,https://www.otto.de/p/philips-43pus7000-12-led-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-pixel-precise-uhd-hdr10plus-dolby-atmos-dts-x-sound-gaming-C1980401038/?variationId=1980401039,"Philips 43PUS7000/12 LED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV, Pixel Precise UHD, HDR10+, Dolby Atmos & DTS:X Sound, Gaming)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,45,45,38,,45,organic,placeholder_link_only,False,True,True,81251256,C1994700742,1994700743,45,45,,https://www.otto.de/p/sharp-4t-c50hp5265eb-led-fernseher-50-zoll-4k-uhd-google-tv-hohe-bildqualitaet-und-farbdarstellung-C1994700742/?variationId=1994700743,"Sharp 4T-C50HPx QLED-Fernseher (126 cm/50 Zoll, 4K Ultra HD, Smart-TV, Google TV)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,46,46,39,,46,organic,placeholder_link_only,False,True,True,12835934,1975567839,1975567840,46,46,,https://www.otto.de/p/samsung-gq55q7faau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567839/?variationId=1975567840,"Samsung GQ55Q7FAAU QLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,47,47,40,,47,organic,placeholder_link_only,False,True,True,S0ABE05W,S0ABE05W,S0ABE05W4D8Y,47,47,,https://www.otto.de/p/jtc-24-jtcs50u39501flw-led-fernseher-126-00-cm-50-zoll-4k-ultra-hd-smart-tv-hdr-lan-wlan-dlna-miracast-wifi-display-bluetooth-rahmenlos-S0ABE05W/?variationId=S0ABE05W4D8Y,"JTC-24 JTCS50U39501FLW LED-Fernseher (126,00 cm/50 Zoll, 4K Ultra HD, Smart-TV, HDR, LAN/WLAN, DLNA, Miracast WiFi Display, Bluetooth, rahmenlos)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,49,49,41,,49,organic,placeholder_link_only,False,True,True,25597924,2077443306,2077443308,49,49,,https://www.otto.de/p/samsung-ue27lsm7fax-led-fernseher-68-cm-27-zoll-qhd-smart-tv-2077443306/?variationId=2077443308,"Samsung UE27LSM7FAX LED-Fernseher (68 cm/27 Zoll, QHD, Smart-TV)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,50,50,42,,50,organic,placeholder_link_only,False,True,True,11654767,1962381523,1962381524,50,50,,https://www.otto.de/p/tcl-65p81kxb-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-google-tv-144hz-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-onkyo-1962381523/?variationId=1962381524,"TCL 65P81KXB QLED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV, Google TV, 144Hz, Multi-HDR, Dolby Vision, Game Master, Smart TV, Apple TV, ONKYO)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,51,51,43,,51,organic,placeholder_link_only,False,True,True,27167261,1966695244,1966695245,51,51,,https://www.otto.de/p/tcl-98q7cx7-mini-led-fernseher-248-cm-98-zoll-4k-ultra-hd-smart-tv-google-tv-audio-von-bang-olufsen-dolby-vision-smart-tv-apple-tv-4k-hdr-1966695244/?variationId=1966695245,"TCL 98Q7CX7 Mini-LED-Fernseher (248 cm/98 Zoll, 4K Ultra HD, Smart-TV, Google TV, Audio von Bang & Olufsen, Dolby Vision, Smart TV, Apple TV, 4K HDR)",,,,,,,,,,,,
topseller,#reptile-search-result section.reptile-tile-list,52,52,44,,52,organic,placeholder_link_only,False,True,True,34568554,C1955108311,1955108313,52,52,,https://www.otto.de/p/hisense-55e77q-pro-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108311/?variationId=1955108313,"Hisense 55E77Q PRO QLED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, 4K UHD QLED)",,,,,,,,,,,,
