source,listing_area,row_index,display_rank,organic_rank,sponsored_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,sku_popularity_raw,sku_popularity,sku_status_raw,sku_status,discount_type_raw,discount_type
main_capture,#reptile-search-result section.reptile-tile-list,11,11,8,,11,organic,fully_loaded_card,True,False,True,40598822,1975567879,1975567880,11,11,,https://www.otto.de/p/samsung-gu55u7099fu-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567879/?variationId=1975567880,"Samsung GU55U7099FU LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)","359,00 €","699,00 €",-49%,"359,00 €","699,00 €",-49%,Sehr beliebt,Very popular,,,,
main_capture,#reptile-search-result section.reptile-tile-list,12,12,9,,12,organic,fully_loaded_card,True,False,True,94017841,C1842439031,1842439032,12,12,,https://www.otto.de/p/hisense-58e6nt-dled-fernseher-146-00-cm-58-zoll-vidaa-u7-6-game-mode-plus-uhd-ai-upscaler-sprachassistenten-C1842439031/?variationId=1842439032,"Hisense 58E6NT LED-Fernseher (146 cm/58 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)","339,99 €","699,00 €",-51%,"339,99 €","699,00 €",-51%,Sehr beliebt,Very popular,,,,
main_capture,#reptile-search-result section.reptile-tile-list,13,13,10,,13,organic,fully_loaded_card,True,False,True,47409007,1844694669,1844694670,13,13,,https://www.otto.de/p/samsung-gu98du9079u-led-fernseher-249-cm-98-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1844694669/?variationId=1844694670,"Samsung GU98DU9079U LED-Fernseher (249 cm/98 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)","1.399,00 €","4.299,00 €",-67%,"1.399,00 €","4.299,00 €",-67%,Sehr beliebt,Very popular,,,,
main_capture,#reptile-search-result section.reptile-tile-list,14,14,11,,14,organic,fully_loaded_card,True,False,True,75363068,2037941359,2037941360,14,14,,https://www.otto.de/p/samsung-gq65q6faau-qled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-2037941359/?variationId=2037941360,"Samsung GQ65Q6FAAU QLED-Fernseher (163 cm/65 Zoll, 4K Ultra HD, Smart-TV)","579,00 €","1.049,00 €",-45%,"579,00 €","1.049,00 €",-45%,Sehr beliebt,Very popular,,,,
main_capture,#reptile-search-result section.reptile-tile-list,15,15,12,,15,organic,fully_loaded_card,True,False,True,99294724,2082949677,2082949678,15,15,,https://www.otto.de/p/sharp-1t-c32he3x-qled-fernseher-80-cm-32-zoll-hd-smart-tv-2082949677/?variationId=2082949678,"Sharp 1T-C32HE3x QLED-Fernseher (80 cm/32 Zoll, HD, Smart-TV)","139,00 €","329,00 €",-58%,"139,00 €","329,00 €",-58%,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,16,16,,4,16,sponsored,fully_loaded_card,True,False,True,54293357,1975567463,1975567464,16,16,sponsored,https://www.otto.de/p/samsung-gu65u8079fu-led-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567463/?variationId=1975567464,"Samsung GU65U8079FU LED-Fernseher (163 cm/65 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)","499,00 €","1.199,00 €",-58%,"499,00 €","1.199,00 €",-58%,Sehr beliebt,Very popular,Gesponsert,Sponsored,,
main_capture,#reptile-search-result section.reptile-tile-list,17,17,13,,17,organic,fully_loaded_card,True,False,True,19836968,C1968874003,1968874005,17,17,,https://www.otto.de/p/lg-50ua73006la-led-fernseher-50-zoll-uhd-smart-tv-mit-internetzugang-uhd-aufloesung-fuer-scharfe-bilder-C1968874003/?variationId=1968874005,"LG 43UA73006LA LED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV)","249,00 €","529,00 €",-53%,"249,00 €","529,00 €",-53%,Sehr beliebt,Very popular,,,,
main_capture,#reptile-search-result section.reptile-tile-list,18,18,14,,18,organic,fully_loaded_card,True,False,True,13754127,C1962381449,1962381450,18,18,,https://www.otto.de/p/tcl-75v6cxb-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-google-tv-4k-hdr-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-C1962381449/?variationId=1962381450,"TCL 75V6CXB LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Google TV, 4K HDR, Multi-HDR, Dolby Vision, Game Master, Smart TV, Apple TV)","549,00 €","849,00 €",-35%,"549,00 €","849,00 €",-35%,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,19,20,15,,20,organic,placeholder_link_only,False,True,True,96406113,C1980401029,1980401030,20,20,,https://www.otto.de/p/philips-65pus7000-12-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-pixel-precise-uhd-hdr10plus-dolby-atmos-dts-x-sound-gaming-C1980401029/?variationId=1980401030,"Philips 65PUS7000/12 LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV, Pixel Precise UHD, HDR10+, Dolby Atmos & DTS:X Sound, Gaming)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,20,21,16,,21,organic,placeholder_link_only,False,True,True,75149407,2082949650,2082949651,21,21,,https://www.otto.de/p/sharp-2t-c40he3x-qled-fernseher-101-cm-40-zoll-full-hd-smart-tv-2082949650/?variationId=2082949651,"Sharp 2T-C40HE3x QLED-Fernseher (101 cm/40 Zoll, Full HD, Smart-TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,21,22,17,,22,organic,placeholder_link_only,False,True,True,18323407,C2087551467,2087551468,22,22,,https://www.otto.de/p/hisense-58e7s-qled-fernseher-146-cm-58-zoll-4k-ultra-hd-smart-tv-C2087551467/?variationId=2087551468,"Hisense 58E7S QLED-Fernseher (146 cm/58 Zoll, 4K Ultra HD, Smart-TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,22,23,18,,23,organic,placeholder_link_only,False,True,True,52153760,1975567834,1975567836,23,23,,https://www.otto.de/p/samsung-gu50u7099fu-led-fernseher-125-cm-50-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567834/?variationId=1975567836,"Samsung GU50U7099FU LED-Fernseher (125 cm/50 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,23,24,19,,24,organic,placeholder_link_only,False,True,True,70673617,1975567645,1975567647,24,24,,https://www.otto.de/p/samsung-gu75u8079fu-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567645/?variationId=1975567647,"Samsung GU75U8079FU LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,24,25,,5,25,sponsored,placeholder_link_only,False,True,True,74085358,1975567930,1975567931,25,25,sponsored,https://www.otto.de/p/samsung-gu75u7099fu-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567930/?variationId=1975567931,"GU75U7099FU LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",,,,,,,,,Gesponsert,Sponsored,,
main_capture,#reptile-search-result section.reptile-tile-list,25,26,20,,26,organic,placeholder_link_only,False,True,True,S0DJ806KQTR,S0DJ806K,S0IFT07GF08J,26,26,,https://www.otto.de/p/medion-md865301-lcd-led-fernseher-163-9-cm-65-zoll-4k-ultra-hd-smart-tv-dolby-vision-dolby-atmos-netflix-hbo-max-prime-video-disneyplus-wow-S0DJ806K/?variationId=S0IFT07GF08J,"Medion® MD843301 LCD-LED Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV, Dolby Vision, Dolby Atmos, Netflix, HBO Max, Prime Video, Disney+, WOW)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,26,27,21,,27,organic,placeholder_link_only,False,True,True,40333352,2093626031,2093626032,27,27,,https://www.otto.de/p/lg-65nu850b6la-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-2093626031/?variationId=2093626032,"LG 65NU850B6LA LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",,,,,,,,,,,,
